鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
中山區,建物,臺北市中山區中山北路一段61~90號,0.0,商,,,1041209,土地0建物1車位0,一層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0750905,60.34,0,0,0,無,有,無,46000,762,,0.0,0,,RPWRMLRJJHLFFCA58CC
內湖區,房地(土地+建物),臺北市內湖區內湖路一段121~150號,540.27,工,,,1041224,土地1建物1車位0,四層,7,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0980805,434.4,0,0,0,無,有,無,110000,253,,0.0,0,,RPOSMLRJJHLFFCA87CC
內湖區,房地(土地+建物),臺北市內湖區內湖路一段241~270號,1064.0,工,,,1041231,土地1建物2車位0,二層,10,廠辦,工業用,見使用執照,0891127,1064.0,0,0,0,無,有,無,386232,363,,0.0,0,,RPPSMLRJJHLFFCA97CC
內湖區,建物,臺北市內湖區堤頂大道二段407巷31~60號,0.0,工,,,1041211,土地0建物1車位5,六層,10,廠辦,見其他登記事項,鋼骨鋼筋混凝土造,0990430,800.89,0,0,0,無,有,無,251500,358,坡道機械,139.65,15000,承租6樓200坪(含公設)及地下室倉庫8.4坪承租B2&B3車位5位,RPSSMLRJJHLFFCA28CC
內湖區,房地(土地+建物),臺北市內湖區內湖路一段91巷31~60號,28.29,住,,,1050107,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730319,95.45,3,2,1,有,無,無,28000,293,,0.0,0,,RPUSMLRJJHLFFCA48CC
松山區,建物,臺北市松山區民權東路三段106巷21弄1~30號,0.0,住,,,1041211,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0700415,149.49,4,2,2,有,無,有,36000,241,,0.0,0,,RPUNMLRJJHLFFDA08CC
信義區,房地(土地+建物),臺北市信義區富陽街1~30號,39.25,住,,,1041209,土地1建物1車位0,一層,4,店面(店鋪),住家用,鋼筋混凝土造,,106.68,0,0,0,無,無,無,42000,394,,0.0,0,,RPOOMLRJJHLFFDA57CC
信義區,房地(土地+建物),臺北市信義區和平東路三段181~210號,16.72,住,,,1050106,土地1建物1車位0,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010711,115.96000000000001,3,2,2,有,無,無,45000,388,,0.0,0,,RPPOMLRJJHLFFDA67CC
松山區,建物,臺北市松山區南京東路三段335巷1~30號,0.0,住,,,1050105,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0740819,66.29,2,2,1,有,有,有,28000,422,,0.0,0,含管理費 ，全套家電傢俱。因大樓經檢測含氯離子建物。,RPQOMLRJJHLFFDA77CC
松山區,建物,臺北市松山區南京東路三段335巷1~30號,0.0,住,,,1050106,土地0建物1車位0,五層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,0740819,28.79,1,1,1,有,有,有,11000,382,,0.0,0,含管理費 ， 全套家電傢俱 ，網路大樓經檢測為含氯離子建物,RPSOMLRJJHLFFDA97CC
松山區,建物,臺北市松山區南京東路五段301~330號,0.0,商,,,1041214,土地0建物1車位0,十二層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,0780621,43.21,1,0,1,有,有,有,15000,347,,0.0,0,,RPOPMLRJJHLFFDA67CC
南港區,建物,臺北市南港區福德街373巷31~60號,0.0,住,,,1050106,土地0建物1車位0,二層,19,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,0870521,170.6,2,1,2,有,無,有,18000,106,,0.0,0,,RPPQMLRJJHLFFDA87CC
大同區,建物,臺北市大同區延平北路一段31~60號,0.0,商,,,1041213,土地0建物1車位0,九層,11,套房(1房1廳1衛),商業用,鋼筋混凝土造,0700223,15.9,1,0,1,有,有,有,5000,314,,0.0,0,,RPPOMLRJJHLFFBA47CC
中正區,建物,臺北市中正區漢口街一段1~30號,0.0,商,,,1041210,土地0建物0車位0,一層,9,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0601128,231.4,0,0,0,無,有,無,350000,1513,,0.0,0,本次租賃僅承租1層之部分面積，1層整層登記面積為275.25平方公尺，本次租賃僅承租231.4平方公尺。,RPTOMLRJJHLFFBA87CC
北投區,建物,臺北市北投區自強街151~180號,0.0,商,,,1041215,土地0建物1車位0,一層,5,店面(店鋪),見使用執照,鋼筋混凝土造,0700508,122.79,1,1,1,有,無,有,42045,342,,0.0,0,此租金為含稅,RPWNMLRJJHLFFEA38CC
大安區,建物,臺北市大安區忠孝東路四段1~30號,0.0,商,,,1041223,土地0建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0780302,90.53,2,2,1,有,有,無,37000,409,,0.0,0,未含稅,RPTNMLRJJHLFFFA18CC
大安區,建物,臺北市大安區敦化南路一段211~240號,0.0,其他,,,1041215,土地0建物1車位0,七層,12,辦公商業大樓,,鋼筋混凝土造,,318.26,0,0,0,無,有,無,162000,509,,0.0,0,,RPUNMLRJJHLFFFA28CC
中山區,房地(土地+建物)+車位,臺北市中山區臺北市中山區民生東路二段151~180號,1374.0,商,,,1041230,土地1建物1車位1,十一層,12,辦公商業大樓,住家用,鋼筋混凝土造,0700316,326.1,0,0,0,無,無,無,130000,399,坡道平面,0.0,0,,RPTOMLRJJHLFFCA08DC
松山區,房地(土地+建物),臺北市松山區長春路481~510號,21.03,住,,,1041210,土地1建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0741219,109.28,1,1,1,有,有,無,33000,302,,0.0,0,,RPQNMLSJJHLFFDA87DC
中正區,建物,臺北市中正區羅斯福路四段1~30號,0.0,商,,,1041211,土地0建物1車位0,全,3,透天厝,住商用,加強磚造,0470620,143.19,0,0,2,有,無,無,200000,1397,,0.0,0,,RPXNMLSJJHLFFAA18CC
中正區,建物,臺北市中正區羅斯福一段31~60號,0.0,住,,,1041217,土地0建物1車位0,四層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0860113,186.51,2,2,3,有,有,有,40000,214,,0.0,0,,RPOOMLSJJHLFFAA37CC
中正區,建物,臺北市中正區寧波西街31~60號,0.0,商,,,1041231,土地0建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0600511,167.04,0,0,0,無,無,有,80000,479,,0.0,0,,RPPOMLSJJHLFFAA47CC
大安區,建物,臺北市大安區大安路一段61~90號,0.0,商,,,1041210,土地0建物1車位0,見其他登記事項,12,店面(店鋪),商業用,鋼筋混凝土造,0660810,68.96,0,0,0,無,有,無,280000,4060,,0.0,0,承租範圍:一樓部分+騎樓部分:約59.51平方公尺,RPUNMLSJJHLFFFA38CC
大安區,建物,臺北市大安區羅斯福路二段61~90號,0.0,商,,,1041216,土地0建物1車位0,四層,12,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,0780930,38.519999999999996,1,1,1,有,無,有,16000,415,,0.0,0,,RPSOMLSJJHLFFFA28CC
大安區,建物,臺北市大安區仁愛路四段391~420號,0.0,其他,,,1050105,土地0建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0710227,180.68,3,2,2,有,有,有,90000,498,,0.0,0,,RPWOMLSJJHLFFFA68CC
大安區,建物,臺北市大安區光復南路240巷31~60號,0.0,商,,,1041221,土地0建物1車位0,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941213,65.06,2,2,1,有,有,有,52000,799,,0.0,0,租金含管理費,RPXOMLSJJHLFFFA78CC
大安區,建物,臺北市大安區復興南路一段121~150號,0.0,商,,,1050107,土地0建物1車位0,八層,10,套房(1房1廳1衛),住家用,鋼筋混凝土造,0950424,42.589999999999996,1,1,1,有,有,有,26000,610,,0.0,0,,RPOPMLSJJHLFFFA97CC
大安區,建物,臺北市大安區光復南路240巷31~60號,0.0,商,,,1041222,土地0建物1車位0,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0941213,62.53,2,1,1,有,有,有,45000,720,,0.0,0,,RPUPMLSJJHLFFFA58CC
大安區,建物,臺北市大安區光復南路204巷1~30號,0.0,商,,,1041229,土地0建物1車位0,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.73,3,2,1,有,無,無,60000,351,,0.0,0,,RPVPMLSJJHLFFFA68CC
士林區,建物,臺北市士林區通河街1~30號,0.0,住,,,1041221,土地0建物1車位0,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1011112,92.83000000000001,2,2,1,有,有,有,35000,377,,0.0,0,含管理費。,RPUPMLSJJHLFFEA48CC
士林區,建物,臺北市士林區天母東路61巷1~30號,0.0,商,,,1041225,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0750902,241.37,5,2,3,有,有,有,79000,327,,0.0,0,含管理費。,RPXPMLSJJHLFFEA78CC
士林區,建物,臺北市士林區天母西路13巷1~30號,0.0,商,,,1041218,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0731113,137.7,4,3,2,有,有,有,61300,445,,0.0,0,,RPVRMLSJJHLFFEA78CC
北投區,建物,臺北市北投區明德路38巷1~30號,0.0,住,,,1041224,土地0建物1車位0,八層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040203,198.11,3,2,2,有,有,有,80000,404,,0.0,0,,RPXRMLSJJHLFFEA98CC
士林區,建物,臺北市士林區德行西路31~60號,0.0,工,,,1041224,土地0建物1車位0,十一層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0970502,50.49,1,1,1,有,有,有,28000,555,,0.0,0,,RPQSMLSJJHLFFEA38CC
士林區,建物,臺北市士林區中山北路211~240號,0.0,住,,,1041215,土地0建物1車位0,一層,14,店面(店鋪),見其他登記事項,鋼骨鋼筋混凝土造,0930518,166.68,0,0,0,無,有,無,80000,480,,0.0,0,,RPXSMLSJJHLFFEA09CC
萬華區,建物,臺北市萬華區臺北市萬華區西藏路91~120號,0.0,住,,,1041208,土地0建物1車位0,一層,15,店面(店鋪),見其他登記事項,鋼筋混凝土造,1000908,125.21000000000001,0,0,0,無,有,有,47000,375,,0.0,0,,RPQNMLSJJHLFFBA57CC
中正區,建物,臺北市中正區忠孝東路一段31~60號,0.0,商,,,1041220,土地0建物1車位0,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950926,82.93,2,2,1,有,有,有,40000,482,,0.0,0,含管理費。,RPVOMLSJJHLFFBA18CC
信義區,建物,臺北市信義區忠孝東路四段553巷16弄1~30號,0.0,住,,,1041223,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0650504,91.45,3,2,1,有,無,有,35000,383,,0.0,0,,RPWOMLSJJHLFFDA48CC
信義區,建物,臺北市信義區忠孝東路五段211~240號,0.0,,,,1041230,土地0建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940930,66.79,1,1,1,有,無,有,45000,674,,0.0,0,,RPOPMLSJJHLFFDA77CC
松山區,建物,臺北市松山區復興北路121~150號,0.0,商,,,1050105,土地0建物1車位0,四層,12,辦公商業大樓,商業用,鋼筋混凝土造,0780918,690.74,1,1,1,有,有,無,183872,266,,0.0,0,,RPPPMLSJJHLFFDA87CC
信義區,建物,臺北市信義區信義路五段121~150號,0.0,其他,,,1041223,土地0建物1車位0,九層,25,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0931130,190.4,2,1,1,有,有,有,90000,473,,0.0,0,,RPSPMLSJJHLFFDA18CC
南港區,建物,臺北市南港區重陽路61~90號,0.0,商,,,1041224,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1000901,56.22,1,1,1,有,有,有,30000,534,,0.0,0,,RPUPMLSJJHLFFDA38CC
松山區,建物,臺北市松山區八德路三段199巷1~30號,0.0,住,,,1041222,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0730127,34.85,1,1,1,有,無,無,17000,488,,0.0,0,,RPVPMLSJJHLFFDA48CC
松山區,建物,臺北市松山區塔悠路151~180號,0.0,住,,,1041214,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,0831111,370.98,1,2,2,有,無,無,86000,232,,0.0,0,,RPXPMLSJJHLFFDA68CC
信義區,房地(土地+建物),臺北市信義區和平東路三段151~180號,7.31,住,,,1041224,土地2建物1車位0,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970205,36.44,0,1,1,有,無,有,20000,549,,0.0,0,租金含管理費1330元正.續約,RPOQMLSJJHLFFDA87CC
中山區,建物,臺北市中山區通北街91~120號,0.0,其他,,,1041218,土地0建物1車位0,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0900420,169.0,3,2,2,有,無,有,49000,290,坡道平面,41.18,0,,RPUNMLSJJHLFFCA08CC
中山區,建物,臺北市中山區林森北路571~600號,0.0,商,,,1041219,土地0建物1車位0,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000726,92.02,1,2,1,有,有,有,60000,652,,0.0,0,,RPTRMLSJJHLFFCA38CC
中山區,建物,臺北市中山區民權東路二段121~150號,0.0,,,,1041231,土地0建物1車位0,二層,12,辦公商業大樓,住家用,鋼筋混凝土造,0710624,193.68,0,0,0,有,有,無,73000,377,,0.0,0,,RPURMLSJJHLFFCA48CC
中山區,建物,臺北市中山區中山北路二段121~150號,0.0,商,,,1041220,土地0建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0970611,182.99,4,2,2,有,有,有,70000,383,,0.0,0,,RPQSMLSJJHLFFCA18CC
中山區,建物,臺北市中山區長春路1~30號,0.0,商,,,1041220,土地0建物1車位0,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990212,94.74000000000001,1,1,2,有,有,有,54140,571,,0.0,0,,RPQTMLSJJHLFFCA28CC
內湖區,房地(土地+建物)+車位,臺北市內湖區瑞光路271~300號,0.0,工,,,1041211,土地0建物1車位4,五層,9,廠辦,工業用,鋼筋混凝土造,0890817,270.66999999999996,0,0,0,無,有,有,100000,369,塔式車位,0.0,0,,RPPUMLSJJHLFFCA28CC
信義區,房地(土地+建物)+車位,臺北市信義區松仁路153巷1~30號,112.29,住,,,1050104,土地1建物1車位1,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0900314,413.05,3,2,4,有,無,無,150000,429,升降平面,87.0,0,,RPPNMLTJJHLFFDA77CC
中正區,建物,臺北市中正區重慶南路一段61~90號,0.0,商,,,1050104,土地0建物1車位0,六層,12,辦公商業大樓,商業用,鋼筋混凝土造,0720319,272.02,4,0,1,有,有,無,93000,342,,0.0,0,,RPPNMLTJJHLFFBA57CC
萬華區,建物,臺北市萬華區成都路1~30號,0.0,商,,,1041212,土地0建物1車位0,六層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0811120,183.84,0,0,0,無,有,無,100000,544,,0.0,0,,RPXNMLLKJHLFFBA67CC
士林區,建物,臺北市士林區前港街1~30號,0.0,工,,,1041230,土地0建物1車位0,三層,8,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0991209,262.52,0,2,2,有,有,有,76000,290,,0.0,0,,RPVUMLLKJHLFFEA48CC
松山區,建物,臺北市松山區臺北市松山區南京東路五段250巷1~30號,44.83,,,,1041221,土地0建物1車位0,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,183.61,4,2,2,有,無,有,44000,240,,0.0,0,1.本合約第二條租賃期間自104年12月21日至104年12月31日止為免租金整修期.2.雙方約定於104年12月28日前完成公證手續.,RPPOMLLKJHLFFDA17CC
中山區,建物,臺北市中山區敬業一路128巷1~30號,0.0,商,,,1050106,土地0建物1車位2,二層,10,辦公商業大樓,商業用,鋼骨鋼筋混凝土造,0930507,120.1,0,0,1,有,有,無,29000,241,坡道平面,49.76,0,,RPWPMLLKJHLFFCA87CC
中山區,建物,臺北市中山區敬業一路151~180號,0.0,商,,,1050110,土地0建物1車位2,三層,7,辦公商業大樓,商業用,鋼筋混凝土造,0931028,301.63,0,0,0,有,有,無,70000,232,坡道機械,45.23,0,,RPORMLLKJHLFFCA27CC
內湖區,房地(土地+建物),臺北市內湖區麗山街68巷1~30號,43.99,其他,,,1050107,土地1建物1車位0,一層,4,店面(店鋪),見其他登記事項,鋼筋混凝土造,,102.5,0,0,0,無,無,無,40000,390,,0.0,0,,RPXWMLLKJHLFFCA68CC
內湖區,建物,臺北市內湖區大湖街131巷1~30號,0.0,商,,,1041215,土地0建物1車位0,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960702,46.29,2,1,1,有,有,有,20500,443,,0.0,0,,RPOONLLKJHLFFCA07CC
信義區,建物,臺北市信義區崇德街31~60號,0.0,住,,,1041231,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0820724,152.49,0,2,1,有,有,有,30000,197,,0.0,0,租一、二層。租金含代扣繳租賃所得稅。供營業使用。,RPTRMLLKJHLFFDA97DC
士林區,建物,臺北市士林區大西路31~60號,0.0,商,,,1050110,土地0建物1車位0,一層,3,店面(店鋪),住商用,加強磚造,0580703,37.17,0,1,1,有,無,無,45000,1211,,0.0,0,,RPXOMLMKJHLFFEA28DC
大安區,房地(土地+建物),臺北市大安區新生南路一段121~150號,861.67,商,,,1041215,土地1建物1車位0,二層,2,辦公商業大樓,見使用執照,鋼筋混凝土造,0750613,861.67,0,0,0,無,無,無,430000,499,,0.0,0,,RPSNMLMKJHLFFFA67CC
大安區,建物,臺北市大安區忠孝東路四段121~150號,0.0,商,,,1050105,土地0建物1車位0,四層,12,其他,商業用,鋼筋混凝土造,0710209,79.56,0,0,0,無,有,無,27500,346,,0.0,0,建物型態:商辦,RPVNMLMKJHLFFFA97CC
大安區,建物,臺北市大安區忠孝東路四段216巷33弄1~30號,0.0,住,,,1041225,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,102.06,4,2,2,有,有,有,58000,568,,0.0,0,,RPWNMLMKJHLFFFA08CC
中山區,建物,臺北市中山區撫順街1~30號,0.0,商,,,1050105,土地0建物1車位0,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931203,112.99000000000001,2,2,2,有,有,有,67000,593,,0.0,0,,RPVNMLMKJHLFFCA67CC
中山區,建物,臺北市中山區建國北路一段31~60號,0.0,商,,,1041220,土地0建物1車位0,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960913,129.13,2,2,2,有,有,有,65000,503,,0.0,0,,RPPOMLMKJHLFFCA17CC
內湖區,房地(土地+建物)+車位,臺北市內湖區民善街121~150號,231.47,工,,,1050101,土地1建物1車位0,一層,8,店面(店鋪),見其他登記事項,鋼筋混凝土造,1011203,783.53,0,0,0,無,無,有,400000,511,坡道平面,0.0,0,,RPOQMLMKJHLFFCA27CC
內湖區,建物,臺北市內湖區內湖路一段331~360號,0.0,工,,,1041224,土地0建物1車位0,八層,8,廠辦,工業用,鋼筋混凝土造,0890713,821.55,6,0,0,有,有,無,252000,307,,0.0,0,,RPPQMLMKJHLFFCA37CC
內湖區,建物,臺北市內湖區民權東路六段121~150號,0.0,住,,,1041230,土地0建物1車位0,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980106,155.99,4,2,2,有,有,無,55000,353,,0.0,0,,RPQQMLMKJHLFFCA47CC
中山區,建物,臺北市中山區敬業二路69巷31~60號,0.0,商,,,1041230,土地0建物2車位0,八層,10,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0961218,88.8,0,0,0,無,有,無,33000,372,,0.0,0,,RPVQMLMKJHLFFCA97CC
中山區,建物,臺北市中山區南京東路二段1~30號,0.0,,,,1050111,土地0建物6車位0,三層,8,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,,817.02,0,0,0,無,無,無,306894,376,,0.0,0,,RPXQMLMKJHLFFCA18CC
中山區,房地(土地+建物),臺北市中山區南京東路三段181~210號,30.75,商,,,1050102,土地1建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0630925,102.45,2,1,1,有,有,無,20000,195,,0.0,0,,RPPRMLMKJHLFFCA47CC
信義區,建物,臺北市信義區忠孝東路五段361~390號,0.0,商,,,1050101,土地0建物1車位0,五層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0940531,62.64,1,1,1,有,有,有,40000,639,,0.0,0,,RPQNMLMKJHLFFDA27CC
南港區,建物,臺北市南港區重陽路451~480號,0.0,工,,,1041223,土地0建物1車位1,三層,12,廠辦,見其他登記事項,鋼筋混凝土造,1010531,320.55,0,0,0,無,有,無,79000,246,坡道平面,19.59,0,,RPVNMLMKJHLFFDA77CC
南港區,建物,臺北市南港區福德街301~330號,0.0,住,,,1041228,土地0建物1車位0,一層,10,店面(店鋪),見其他登記事項,鋼筋混凝土造,1010717,102.57,0,0,0,無,有,無,36363,355,,0.0,0,,RPXOMLMKJHLFFDA08CC
北投區,建物,臺北市北投區行義路1~30號,0.0,住,,,1050108,土地0建物1車位0,五層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931018,149.44,3,2,2,有,有,有,82000,549,,0.0,0,,RPQOMLMKJHLFFEA47CC
北投區,建物,臺北市北投區文林北路151~180號,0.0,住,,,1041230,土地0建物0車位0,全,3,透天厝,住家用,加強磚造,0580323,81.72,0,0,0,無,無,無,17613,216,,0.0,0,,RPPPMLMKJHLFFEA47CC
